year,survey_hint,prefix_hint,dict_file,row_count
2014,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/S2014_SIS_Dict/s2014_sis.xlsx,7
2014,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/SAL2014_IS_Dict/sal2014_is.xlsx,24
2014,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/SAL2014_NIS_Dict/sal2014_nis.xlsx,28
2014,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/FLAGS2014_Dict/flags2014.xlsx,1
2014,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/SFA1314_Dict/sfa1314.xlsx,218
2014,StudentFinancialAid,SFAV,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/SFAV1314_Dict/sfav1314.xlsx,18
2015,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/EFFY2015_Dict/effy2015.xlsx,33
2015,12MonthEnrollment,EFIA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/EFIA2015_Dict/efia2015.xlsx,6
2015,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/AL2015_Dict/al2015.xlsx,28
2015,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/IC2015_Dict/ic2015.xlsx,1
2015,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/ADM2015_Dict/adm2015.xlsx,42
2015,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/HD2015_Dict/hd2015.xlsx,1
2015,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015DEP_Dict/c2015dep.xlsx,25
2015,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_A_Dict/c2015_a.xlsx,33
2015,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_B_Dict/c2015_b.xlsx,30
2015,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_C_Dict/c2015_c.xlsx,6
2015,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/EFIA2015_Dict/efia2015.xlsx,3
2015,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/FLAGS2015_Dict/flags2015.xlsx,1
2015,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/GR2015_Dict/gr2015.xlsx,2
2015,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/HD2015_Dict/hd2015.xlsx,20
2015,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/IC2015_AY_Dict/ic2015_ay.xlsx,66
2015,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/IC2015_Dict/ic2015.xlsx,10
2015,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/IC2015_PY_Dict/ic2015_py.xlsx,52
2015,EAP,EAP,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/EAP2015_Dict/eap2015.xlsx,12
2015,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/F1415_F1A_Dict/f1415_f1a.xlsx,140
2015,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/F1415_F2_Dict/f1415_f2.xlsx,179
2015,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/F1415_F3_Dict/f1415_f3.xlsx,114
2015,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/EF2015A_DIST_Dict/ef2015a_dist.xlsx,10
2015,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/EF2015A_Dict/ef2015a.xlsx,34
2015,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/EF2015B_Dict/ef2015b.xlsx,11
2015,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/EF2015C_Dict/ef2015c.xlsx,4
2015,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/EF2015D_Dict/ef2015d.xlsx,13
2015,Finance,F1A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/F1415_F1A_Dict/f1415_f1a.xlsx,26
2015,Finance,F2A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/F1415_F2_Dict/f1415_f2.xlsx,18
2015,Finance,F3A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/F1415_F3_Dict/f1415_f3.xlsx,16
2015,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/EF2015D_Dict/ef2015d.xlsx,1
2015,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/GR2015_Dict/gr2015.xlsx,33
2015,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/GR2015_L2_Dict/gr2015_l2.xlsx,8
2015,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/HD2015_Dict/hd2015.xlsx,1
2015,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/SFA1415_Dict/sfa1415.xlsx,105
2015,GraduationRates,PE,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/IC2015_Dict/ic2015.xlsx,6
2015,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/IC2015_AY_Dict/ic2015_ay.xlsx,6
2015,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,30
2015,InstitutionalCharacteristics,HD,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/HD2015_Dict/hd2015.xlsx,46
2015,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/HD2015_Dict/hd2015.xlsx,1
2015,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/IC2015_AY_Dict/ic2015_ay.xlsx,48
2015,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/IC2015_Dict/ic2015.xlsx,81
2015,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/IC2015_PY_Dict/ic2015_py.xlsx,16
2015,LAGS,LAGS,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/FLAGS2015_Dict/flags2015.xlsx,100
2015,OutcomeMeasures,OM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/FLAGS2015_Dict/flags2015.xlsx,6
2015,OutcomeMeasures,OM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/OM2015_Dict/om2015.xlsx,19
2015,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,2
2015,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,2
2015,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,4
2015,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_SIS_Dict/s2015_sis.xlsx,7
2015,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/SAL2015_IS_Dict/sal2015_is.xlsx,24
2015,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/SAL2015_NIS_Dict/sal2015_nis.xlsx,28
2015,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/FLAGS2015_Dict/flags2015.xlsx,1
2015,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/SFA1415_Dict/sfa1415.xlsx,218
2015,StudentFinancialAid,SFAV,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/SFAV1415_Dict/sfav1415.xlsx,18
2016,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/EFFY2016_Dict/effy2016.xlsx,33
2016,12MonthEnrollment,EFIA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/EFIA2016_Dict/efia2016.xlsx,6
2016,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/AL2016_Dict/al2016.xlsx,30
2016,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/IC2016_Dict/ic2016.xlsx,1
2016,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/ADM2016_Dict/adm2016.xlsx,38
2016,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/HD2016_Dict/hd2016.xlsx,1
2016,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/C2016DEP_Dict/c2016dep.xlsx,25
2016,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/C2016_A_Dict/c2016_a.xlsx,33
2016,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/C2016_B_Dict/c2016_b.xlsx,30
2016,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/C2016_C_Dict/c2016_c.xlsx,6
2016,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/EF2016CP_Dict/ef2016cp.xlsx,1
2016,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/EFIA2016_Dict/efia2016.xlsx,3
2016,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/FLAGS2016_Dict/flags2016.xlsx,1
2016,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/GR2016_Dict/gr2016.xlsx,2
2016,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/HD2016_Dict/hd2016.xlsx,20
2016,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/IC2016_AY_Dict/ic2016_ay.xlsx,66
2016,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/IC2016_Dict/ic2016.xlsx,10
2016,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/IC2016_PY_Dict/ic2016_py.xlsx,52
2016,EAP,EAP,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/EAP2016_Dict/eap2016.xlsx,12
2016,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/F1516_F1A_Dict/f1516_f1a.xlsx,82
2016,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/F1516_F2_Dict/f1516_f2.xlsx,122
2016,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/F1516_F3_Dict/f1516_f3.xlsx,63
2016,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/EF2016A_DIST_Dict/ef2016a_dist.xlsx,10
2016,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/EF2016A_Dict/ef2016a.xlsx,34
2016,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/EF2016B_Dict/ef2016b.xlsx,11
2016,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/EF2016CP_Dict/ef2016cp.xlsx,3
2016,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/EF2016C_Dict/ef2016c.xlsx,4
2016,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/EF2016D_Dict/ef2016d.xlsx,15
2016,Finance,F1A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/F1516_F1A_Dict/f1516_f1a.xlsx,28
2016,Finance,F2A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/F1516_F2_Dict/f1516_f2.xlsx,18
2016,Finance,F3A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/F1516_F3_Dict/f1516_f3.xlsx,16
2016,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/EF2016D_Dict/ef2016d.xlsx,1
2016,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/GR2016_Dict/gr2016.xlsx,33
2016,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/GR2016_L2_Dict/gr2016_l2.xlsx,20
2016,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/GR2016_PELL_SSL_Dict/gr2016_pell_ssl.xlsx,25
2016,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/HD2016_Dict/hd2016.xlsx,1
2016,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/SFA1516_Dict/sfa1516.xlsx,105
2016,GraduationRates,PE,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/IC2016_Dict/ic2016.xlsx,6
2016,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/IC2016_AY_Dict/ic2016_ay.xlsx,6
2016,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/S2016_IS_Dict/s2016_is.xlsx,30
2016,InstitutionalCharacteristics,HD,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/HD2016_Dict/hd2016.xlsx,48
2016,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/HD2016_Dict/hd2016.xlsx,1
2016,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/IC2016_AY_Dict/ic2016_ay.xlsx,48
2016,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/IC2016_Dict/ic2016.xlsx,88
2016,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/IC2016_PY_Dict/ic2016_py.xlsx,16
2016,LAGS,LAGS,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/FLAGS2016_Dict/flags2016.xlsx,101
2016,OutcomeMeasures,OM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/OM2016_Dict/om2016.xlsx,17
2016,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/S2016_IS_Dict/s2016_is.xlsx,2
2016,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/S2016_NH_Dict/s2016_nh.xlsx,2
2016,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/S2016_OC_Dict/s2016_oc.xlsx,4
2016,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/S2016_SIS_Dict/s2016_sis.xlsx,7
2016,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/SAL2016_IS_Dict/sal2016_is.xlsx,60
2016,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/SAL2016_NIS_Dict/sal2016_nis.xlsx,28
2016,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/FLAGS2016_Dict/flags2016.xlsx,1
2016,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/SFA1516_Dict/sfa1516.xlsx,218
2016,StudentFinancialAid,SFAV,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/SFAV1516_Dict/sfav1516.xlsx,18
2017,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/EFFY2017_Dict/effy2017.xlsx,33
2017,12MonthEnrollment,EFIA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/EFIA2017_Dict/efia2017.xlsx,6
2017,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/AL2017_Dict/al2017.xlsx,30
2017,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/IC2017_Dict/ic2017.xlsx,1
2017,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/ADM2017_Dict/adm2017.xlsx,38
2017,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/HD2017_Dict/hd2017.xlsx,1
2017,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/C2017DEP_Dict/c2017dep.xlsx,25
2017,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/C2017_A_Dict/c2017_a.xlsx,33
2017,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/C2017_B_Dict/c2017_b.xlsx,30
2017,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/C2017_C_Dict/c2017_c.xlsx,6
2017,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/EFIA2017_Dict/efia2017.xlsx,3
2017,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/FLAGS2017_Dict/flags2017.xlsx,1
2017,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/GR2017_Dict/gr2017.xlsx,2
2017,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/HD2017_Dict/hd2017.xlsx,20
2017,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/IC2017_AY_Dict/ic2017_ay.xlsx,66
2017,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/IC2017_Dict/ic2017.xlsx,10
2017,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/IC2017_PY_Dict/ic2017_py.xlsx,52
2017,EAP,EAP,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/EAP2017_Dict/eap2017.xlsx,12
2017,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/F1617_F1A_Dict/f1617_f1a.xlsx,82
2017,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/F1617_F2_Dict/f1617_f2.xlsx,122
2017,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/F1617_F3_Dict/f1617_f3.xlsx,63
2017,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/EF2017A_DIST_Dict/ef2017a_dist.xlsx,10
2017,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/EF2017A_Dict/ef2017a.xlsx,34
2017,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/EF2017B_Dict/ef2017b.xlsx,11
2017,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/EF2017C_Dict/ef2017c.xlsx,4
2017,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/EF2017D_Dict/ef2017d.xlsx,15
2017,Finance,F1A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/F1617_F1A_Dict/f1617_f1a.xlsx,28
2017,Finance,F2A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/F1617_F2_Dict/f1617_f2.xlsx,18
2017,Finance,F3A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/F1617_F3_Dict/f1617_f3.xlsx,16
2017,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/EF2017D_Dict/ef2017d.xlsx,1
2017,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/GR2017_Dict/gr2017.xlsx,33
2017,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/GR2017_L2_Dict/gr2017_l2.xlsx,20
2017,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/GR2017_PELL_SSL_Dict/gr2017_pell_ssl.xlsx,25
2017,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/HD2017_Dict/hd2017.xlsx,1
2017,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/SFA1617_Dict/sfa1617.xlsx,105
2017,GraduationRates,PE,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/IC2017_Dict/ic2017.xlsx,6
2017,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/IC2017_AY_Dict/ic2017_ay.xlsx,6
2017,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/S2017_IS_Dict/s2017_is.xlsx,30
2017,InstitutionalCharacteristics,HD,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/HD2017_Dict/hd2017.xlsx,48
2017,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/HD2017_Dict/hd2017.xlsx,1
2017,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/IC2017_AY_Dict/ic2017_ay.xlsx,48
2017,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/IC2017_Dict/ic2017.xlsx,95
2017,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/IC2017_PY_Dict/ic2017_py.xlsx,16
2017,LAGS,LAGS,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/FLAGS2017_Dict/flags2017.xlsx,101
2017,OutcomeMeasures,OM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/OM2017_Dict/om2017.xlsx,27
2017,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/S2017_IS_Dict/s2017_is.xlsx,2
2017,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/S2017_NH_Dict/s2017_nh.xlsx,2
2017,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/S2017_OC_Dict/s2017_oc.xlsx,4
2017,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/S2017_SIS_Dict/s2017_sis.xlsx,7
2017,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/SAL2017_IS_Dict/sal2017_is.xlsx,54
2017,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/SAL2017_NIS_Dict/sal2017_nis.xlsx,28
2017,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/FLAGS2017_Dict/flags2017.xlsx,1
2017,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/SFA1617_Dict/sfa1617.xlsx,218
2017,StudentFinancialAid,SFAV,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/SFAV1617_Dict/sfav1617.xlsx,18
2018,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/EFFY2018_Dict/effy2018.xlsx,33
2018,12MonthEnrollment,EFIA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/EFIA2018_Dict/efia2018.xlsx,6
2018,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/AL2018_Dict/al2018.xlsx,30
2018,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/IC2018_Dict/ic2018.xlsx,1
2018,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/ADM2018_Dict/adm2018.xlsx,38
2018,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/HD2018_Dict/hd2018.xlsx,1
2018,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/C2018DEP_Dict/c2018dep.xlsx,25
2018,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/C2018_A_Dict/c2018_a.xlsx,33
2018,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/C2018_B_Dict/c2018_b.xlsx,30
2018,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/C2018_C_Dict/c2018_c.xlsx,6
